feature,importance
component_33__curvature__sd__std,0.0
component_33__radius__q3__max,0.0
component_33__radius__max__mean,0.0
component_33__radius__max__std,0.0
component_33__radius__max__min,0.0
component_33__radius__max__max,0.0
component_33__radius__max__count,0.0
component_33__length__min,0.0
component_33__volume__max,0.0
component_33__length__count,0.0
component_33__tortuosity__mean,0.0
component_33__tortuosity__std,0.0
component_33__tortuosity__min,0.0
component_33__tortuosity__max,0.0
component_33__volume__mean,0.0
component_33__volume__std,0.0
component_33__volume__min,0.0
component_33__length__max,0.0
component_32__radius__min__mean,0.0
component_32__radius__min__std,0.0
component_32__radius__min__min,0.0
component_32__radius__min__max,0.0
component_32__radius__min__count,0.0
component_32__radius__q1__mean,0.0
component_32__radius__q1__std,0.0
component_32__curvature__q1__min,0.0
component_32__radius__q1__max,0.0
component_32__radius__q1__count,0.0
component_32__radius__q3__mean,0.0
component_32__radius__q3__std,0.0
component_32__radius__q3__min,0.0
component_32__radius__q3__max,0.0
component_32__radius__q3__count,0.0
component_32__radius__max__min,0.0
component_32__radius__q1__min,0.0
component_31__curvature__max__std,0.0
component_31__curvature__max__min,0.0
component_31__curvature__max__max,0.0
component_31__curvature__max__count,0.0
component_32__radius__mean__mean,0.0
component_32__radius__mean__std,0.0
component_32__radius__mean__min,0.0
component_32__radius__median__count,0.0
component_32__radius__mean__count,0.0
component_32__radius__sd__mean,0.0
component_32__radius__sd__std,0.0
component_32__radius__sd__max,0.0
component_32__radius__sd__count,0.0
component_32__radius__median__mean,0.0
component_32__radius__median__std,0.0
component_32__radius__median__min,0.0
component_32__radius__mean__max,0.0
component_32__curvature__sd__std,0.0
component_32__curvature__sd__min,0.0
component_32__curvature__sd__max,0.0
component_32__curvature__sd__count,0.0
component_32__curvature__median__mean,0.0
component_32__curvature__median__std,0.0
component_32__curvature__median__min,0.0
component_32__radius__max__max,0.0
component_32__curvature__median__count,0.0
component_32__curvature__min__mean,0.0
component_32__curvature__min__std,0.0
component_32__curvature__min__min,0.0
component_32__curvature__min__max,0.0
component_32__curvature__min__count,0.0
component_32__curvature__q1__mean,0.0
component_32__curvature__q1__std,0.0
component_32__curvature__median__max,0.0
component_32__radius__max__count,0.0
component_32__length__mean,0.0
component_32__length__std,0.0
component_32__length__min,0.0
component_32__length__max,0.0
component_32__tortuosity__mean,0.0
component_32__tortuosity__std,0.0
component_32__tortuosity__min,0.0
component_32__curvature__sd__mean,0.0
component_32__tortuosity__count,0.0
component_32__volume__std,0.0
component_32__volume__max,0.0
component_32__volume__count,0.0
component_32__curvature__mean__mean,0.0
component_32__curvature__mean__std,0.0
component_32__curvature__mean__min,0.0
component_32__curvature__mean__max,0.0
component_32__tortuosity__max,0.0
component_34__curvature__q1__max,0.0
component_34__curvature__q3__mean,0.0
component_34__curvature__q3__std,0.0
component_34__curvature__q3__max,0.0
component_34__curvature__q3__count,0.0
component_34__curvature__max__mean,0.0
component_34__curvature__max__std,0.0
component_33__curvature__min__mean,0.0
component_34__curvature__max__count,0.0
component_35__radius__mean__mean,0.0
component_35__radius__mean__std,0.0
component_35__radius__mean__min,0.0
component_35__radius__mean__max,0.0
component_35__radius__mean__count,0.0
component_35__radius__sd__mean,0.0
component_35__radius__sd__std,0.0
component_34__curvature__max__max,0.0
component_34__curvature__sd__std,0.0
component_34__curvature__sd__min,0.0
component_34__curvature__sd__max,0.0
component_34__curvature__sd__count,0.0
component_34__curvature__median__mean,0.0
component_34__curvature__median__std,0.0
component_34__curvature__median__min,0.0
component_34__curvature__q1__min,0.0
component_34__curvature__median__count,0.0
component_34__curvature__min__mean,0.0
component_34__curvature__min__std,0.0
component_34__curvature__min__min,0.0
component_34__curvature__min__max,0.0
component_34__curvature__min__count,0.0
component_34__curvature__q1__mean,0.0
component_34__curvature__q1__std,0.0
component_34__curvature__median__max,0.0
component_35__radius__q3__std,0.0
component_35__radius__q3__min,0.0
component_35__radius__q3__max,0.0
component_35__radius__q3__count,0.0
component_35__radius__max__mean,0.0
component_35__radius__max__std,0.0
component_35__radius__max__min,0.0
component_35__radius__sd__min,0.0
component_35__radius__max__count,0.0
component_35__length__std,0.0
component_35__length__min,0.0
component_35__length__max,0.0
component_35__length__count,0.0
component_35__tortuosity__mean,0.0
component_35__tortuosity__std,0.0
component_35__tortuosity__min,0.0
component_35__radius__max__max,0.0
component_35__radius__sd__max,0.0
component_35__radius__median__mean,0.0
component_35__radius__median__std,0.0
component_35__radius__median__min,0.0
component_35__radius__median__max,0.0
component_35__radius__median__count,0.0
component_35__radius__min__mean,0.0
component_35__radius__q3__mean,0.0
component_35__radius__min__min,0.0
component_35__radius__min__max,0.0
component_35__radius__min__count,0.0
component_35__radius__q1__mean,0.0
component_35__radius__q1__std,0.0
component_35__radius__q1__min,0.0
component_35__radius__q1__max,0.0
component_35__radius__q1__count,0.0
component_35__radius__min__std,0.0
component_33__curvature__max__max,0.0
component_33__curvature__max__count,0.0
component_34__radius__mean__std,0.0
component_34__radius__mean__min,0.0
component_34__radius__mean__max,0.0
component_34__radius__mean__count,0.0
component_34__radius__sd__mean,0.0
component_34__curvature__sd__mean,0.0
component_34__radius__sd__min,0.0
component_34__radius__sd__max,0.0
component_34__radius__sd__count,0.0
component_34__radius__median__mean,0.0
component_34__radius__median__std,0.0
component_34__radius__median__min,0.0
component_34__radius__median__max,0.0
component_34__radius__median__count,0.0
component_34__radius__sd__std,0.0
component_33__curvature__min__std,0.0
component_33__curvature__min__min,0.0
component_33__curvature__min__max,0.0
component_33__curvature__min__count,0.0
component_33__curvature__q1__mean,0.0
component_33__curvature__q1__std,0.0
component_33__curvature__q1__min,0.0
component_33__curvature__max__min,0.0
component_33__curvature__q1__count,0.0
component_33__curvature__q3__mean,0.0
component_33__curvature__q3__std,0.0
component_33__curvature__q3__min,0.0
component_33__curvature__q3__max,0.0
component_33__curvature__q3__count,0.0
component_33__curvature__max__mean,0.0
component_33__curvature__max__std,0.0
component_33__curvature__q1__max,0.0
component_34__length__min,0.0
component_34__length__max,0.0
component_34__length__count,0.0
component_34__tortuosity__mean,0.0
component_34__tortuosity__std,0.0
component_34__tortuosity__min,0.0
component_34__volume__mean,0.0
component_34__radius__min__std,0.0
component_34__volume__min,0.0
component_34__volume__max,0.0
component_34__volume__count,0.0
component_34__curvature__mean__mean,0.0
component_34__curvature__mean__std,0.0
component_34__curvature__mean__min,0.0
component_34__curvature__mean__max,0.0
component_34__curvature__mean__count,0.0
component_34__volume__std,0.0
component_34__radius__min__min,0.0
component_34__radius__min__max,0.0
component_34__radius__min__count,0.0
component_34__radius__q1__mean,0.0
component_34__radius__q1__std,0.0
component_34__radius__q1__max,0.0
component_34__radius__q1__count,0.0
component_34__radius__q3__mean,0.0
component_34__length__std,0.0
component_34__radius__q3__min,0.0
component_34__radius__q3__max,0.0
component_34__radius__q3__count,0.0
component_34__radius__max__mean,0.0
component_34__radius__max__std,0.0
component_34__radius__max__min,0.0
component_34__radius__max__max,0.0
component_34__length__mean,0.0
component_34__radius__q3__std,0.0
component_30__curvature__mean__mean,0.0
component_30__curvature__mean__std,0.0
component_30__curvature__mean__min,0.0
component_30__curvature__mean__max,0.0
component_30__curvature__mean__count,0.0
component_30__curvature__sd__mean,0.0
component_30__curvature__sd__std,0.0
component_31__curvature__q3__count,0.0
component_30__curvature__sd__max,0.0
component_30__curvature__sd__count,0.0
component_30__curvature__median__mean,0.0
component_30__curvature__median__std,0.0
component_30__curvature__median__min,0.0
component_30__curvature__median__max,0.0
component_30__curvature__median__count,0.0
component_30__curvature__min__mean,0.0
component_30__curvature__sd__min,0.0
component_30__radius__q3__count,0.0
component_30__radius__max__mean,0.0
component_30__radius__max__max,0.0
component_30__radius__max__count,0.0
component_30__length__mean,0.0
component_30__length__std,0.0
component_30__length__min,0.0
component_30__volume__count,0.0
component_30__length__count,0.0
component_30__tortuosity__mean,0.0
component_30__tortuosity__std,0.0
component_30__tortuosity__min,0.0
component_30__tortuosity__max,0.0
component_30__tortuosity__count,0.0
component_30__volume__std,0.0
component_30__volume__max,0.0
component_30__length__max,0.0
component_15_bifurcation__angles__pair1__count,0.0
component_15_bifurcation__angles__pair2__mean,0.0
component_15_bifurcation__angles__pair2__std,0.0
component_15_bifurcation__angles__pair2__min,0.0
component_15_bifurcation__angles__pair2__max,0.0
component_15_bifurcation__angles__pair2__count,0.0
component_15_bifurcation__angles__pair3__mean,0.0
component_30__curvature__min__min,0.0
component_15_bifurcation__angles__pair3__min,0.0
component_15_bifurcation__angles__pair3__count,0.0
component_20_bifurcation__angles__pair1__std,0.0
component_20_bifurcation__angles__pair1__min,0.0
component_20_bifurcation__angles__pair1__max,0.0
component_20_bifurcation__angles__pair1__count,0.0
component_20_bifurcation__angles__pair2__mean,0.0
component_20_bifurcation__angles__pair2__std,0.0
component_15_bifurcation__angles__pair3__std,0.0
component_30__curvature__min__max,0.0
component_30__curvature__min__count,0.0
component_30__curvature__q1__mean,0.0
component_30__curvature__q1__std,0.0
component_30__curvature__q1__min,0.0
component_30__curvature__q1__max,0.0
component_30__curvature__q3__min,0.0
component_15_bifurcation__angles__pair1__max,0.0
component_30__curvature__q3__count,0.0
component_30__curvature__max__mean,0.0
component_30__curvature__max__std,0.0
component_30__curvature__max__min,0.0
component_30__curvature__max__max,0.0
component_15_bifurcation__angles__pair1__mean,0.0
component_15_bifurcation__angles__pair1__std,0.0
component_15_bifurcation__angles__pair1__min,0.0
component_30__curvature__q3__max,0.0
component_29__curvature__mean__max,0.0
component_29__curvature__mean__count,0.0
component_29__curvature__sd__mean,0.0
component_29__curvature__sd__min,0.0
component_29__curvature__sd__max,0.0
component_29__curvature__sd__count,0.0
component_29__curvature__median__mean,0.0
component_30__radius__q3__max,0.0
component_29__curvature__median__min,0.0
component_29__curvature__median__max,0.0
component_29__curvature__median__count,0.0
component_29__curvature__min__mean,0.0
component_29__curvature__min__std,0.0
component_29__curvature__min__min,0.0
component_29__curvature__min__max,0.0
component_29__curvature__q1__std,0.0
component_29__curvature__median__std,0.0
component_29__radius__max__min,0.0
component_29__radius__max__max,0.0
component_29__radius__max__count,0.0
component_29__length__mean,0.0
component_29__length__min,0.0
component_29__length__max,0.0
component_29__length__count,0.0
component_29__curvature__mean__min,0.0
component_29__tortuosity__min,0.0
component_29__tortuosity__max,0.0
component_29__tortuosity__count,0.0
component_29__volume__std,0.0
component_29__volume__max,0.0
component_29__volume__count,0.0
component_29__curvature__mean__mean,0.0
component_29__curvature__mean__std,0.0
component_29__tortuosity__std,0.0
component_30__radius__median__std,0.0
component_30__radius__median__min,0.0
component_30__radius__median__max,0.0
component_30__radius__median__count,0.0
component_30__radius__min__mean,0.0
component_30__radius__min__std,0.0
component_30__radius__min__min,0.0
component_29__curvature__q1__min,0.0
component_30__radius__min__count,0.0
component_30__radius__q1__mean,0.0
component_30__radius__q1__std,0.0
component_30__radius__q1__min,0.0
component_30__radius__q1__count,0.0
component_30__radius__q3__mean,0.0
component_30__radius__q3__std,0.0
component_30__radius__q3__min,0.0
component_30__radius__min__max,0.0
component_29__curvature__q1__max,0.0
component_29__curvature__q3__mean,0.0
component_29__curvature__q3__std,0.0
